Class,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
0,20581.9607142855,0.0580463579,0.2642454004,0.8230598477,0.1200136327,-0.274738568,0.2328640892,-0.4092686353,0.028669628,1.8192318566,-0.7859458769,1.076160166,-2.0381347161,1.5055593901,1.3403891561,-0.082012726,-0.232600702,0.6112021036,0.253595805,-0.1511427322,-0.0466094692,-0.044392043,-0.1453773674,-0.0367463616,0.0023397149,0.2500776162,-0.2689661926,0.0405966498,0.0050147643,43.5909642857
0,72015.4821208381,-0.1707604841,0.2408758124,0.6716081527,0.1357990675,-0.2276333753,0.0073412384,-0.091066895,0.0836987939,-0.2408283766,0.0544499383,0.1435726591,0.2623346757,-0.0689587005,0.0085750327,0.3407150116,-0.0087684122,-0.0453064069,-0.0630832556,-0.0542747959,0.0308372581,-0.0679557577,-0.1588035748,-0.026586487,0.058774181,0.124816609,0.0475470063,-0.0014128618,0.0065039246,63.5906165228
0,172546.759615385,-0.1092730853,0.4539051218,-0.6963482353,-0.1590048145,0.2591037725,-0.1609785666,0.1545512341,0.1302619036,0.0300308489,0.063532637,-0.3925900993,0.2306139572,0.0019273828,-0.1492684681,-0.2087589225,0.0090692078,-0.0253781707,0.1168531272,-0.0167168512,0.0171024038,-0.0109677875,0.0618374083,0.0280343072,-0.0132676799,-0.1195378364,0.0009502743,0.0051935451,-0.0041225929,64.2743653846
0,120178.696428571,-1.3891162447,-3.4544038576,-2.2486619741,0.2970424119,-1.8979326176,1.5218787673,2.4295411724,-1.0093118196,-0.3444143705,-0.2645461346,-0.2381695792,-0.1665140237,-0.0919895307,0.1488733686,0.0883163779,-0.0587491196,0.0608470092,-0.0701704596,-0.1589234507,1.2294577218,0.6841531804,-0.2187811623,-0.4940897702,-0.0229749355,-0.2217175306,-0.0131068879,0.0862555886,0.0170980101,1246.5001785714
0,126324.131524009,0.2819440495,-0.1676102928,-0.6683909554,-0.2381734099,0.2683491581,-0.0580603344,0.0807067576,-0.081095162,-0.0436193931,0.0628271616,-0.2628464707,0.1211402432,-0.1347981548,-0.1304799613,-0.2042119072,-0.025827535,-0.0559203835,0.1030554718,0.0394686158,-0.1187107552,0.0517045413,0.1378220395,0.0076913298,-0.0436551028,-0.1093232751,-0.0354818156,-0.021707791,0.0052531144,76.9673277662
0,75541.9781746029,-0.2486837407,0.217731129,0.6677027655,0.0709719023,-0.22152349,-0.0522223801,-0.0972639763,0.1224105572,-0.2723400493,-0.0111526093,0.1442274971,0.235644156,-0.0542070062,-0.0317206503,0.3809977917,-0.0238563179,-0.0062572568,-0.0226366696,-0.0471429761,-0.004047979,-0.0489850501,-0.1267439936,-0.0052017288,0.0423101802,0.1009460432,0.026560316,0.0070903008,0.0030549651,56.3273115079
0,149900.040097206,0.2719547181,0.1005724494,-0.5813024578,-0.0757399756,0.3763749154,-0.1633886643,0.1075310627,-0.0433489106,0.0827195146,-0.0024823764,-0.3135971066,0.1664481938,-0.1300519307,-0.1891856142,-0.1599711225,0.0073678543,-0.0535535261,0.0854287274,0.0587087884,-0.1040874258,0.0077148924,0.063115837,0.0474959999,-0.0167461066,-0.134481499,-0.0398125873,0.0009657546,-0.0284231849,47.4462332928
0,137904.020887729,0.3553442953,0.0852851916,-0.6556719787,-0.1744250279,0.4138988732,-0.045807028,0.113957026,-0.1276598938,-0.0673352482,0.1622839839,-0.2251074832,0.1092636658,-0.1428068906,-0.1070773533,-0.1966560359,0.0220796951,-0.1247551603,0.0751313858,0.0376137405,-0.0621418688,0.0289851128,0.1948945876,0.0182854788,-0.0423944075,-0.1361264233,-0.0214938619,-0.0155771677,-0.0077143288,59.5916840731
0,130412.709473684,0.3765772498,0.0332806181,-0.6707977156,-0.1031098436,0.3547990085,-0.0679043053,0.1569023312,-0.1007046057,-0.0283783904,0.102287088,-0.2860808418,0.1291363259,-0.0959352938,-0.1761646925,-0.2004245359,-0.0275559144,-0.0480028735,0.0466187258,0.0371781743,-0.0900498261,0.052310039,0.1187074512,0.0217126896,-0.0015130543,-0.1509930361,-0.0276839923,-0.0046935881,0.0062458987,72.3899368421
0,64150.1984924623,-0.078948694,0.1022110273,0.6952319845,0.1655197456,-0.1874022958,0.0854136752,-0.1054727882,0.1142335604,-0.2311474065,-0.003083848,0.1118826249,0.2248621742,-0.0947091282,-0.0723036141,0.2869706776,0.0179027087,-0.0060155394,-0.0705471654,-0.019957478,0.0289161334,-0.0670607965,-0.1380846229,-0.0230501071,-0.0265850263,0.133889037,0.012789882,-0.0003881674,0.0099088895,67.5336809045
0,42094.1460674157,-1.4122850723,-2.5465814501,-0.2044815677,0.3623761626,-1.8701879735,0.874751439,1.3199363102,-0.3287910138,-0.01980802,-0.4458399656,0.2820721424,0.2210537121,-0.3766084633,0.0942860205,0.0291038418,-0.0984524223,0.0451372012,0.0364647828,0.0066681291,0.8413032686,0.139077782,-0.1964934743,-0.1707550881,0.0483517635,0.0187308274,0.1481371082,0.0468718981,-0.0045565721,823.2314606742
0,115345.53046595,0.4822390272,-0.0617340667,-0.3740260756,-0.0641429078,0.302853354,-0.035672167,-0.0136818626,-0.1264469133,0.039277154,0.2180521756,-0.2900528853,0.0983774245,-0.0464695119,-0.2474107646,-0.2293533634,0.1993068392,-0.1820170648,-0.0214481339,0.0447356168,-0.0078647025,0.103277116,0.3026462189,0.0274789402,0.0150372876,-0.152447135,0.0176522423,-0.0179401538,-0.004512137,57.1479390681
0,49916.8534482759,-1.1299749854,-2.143293999,0.0820648686,0.0460563866,-1.6356024404,0.6041490998,0.7754651845,-0.1519786803,-0.1776949261,-0.2905286015,0.0622739842,0.1319889857,-0.1324735682,-0.0967700033,0.000946855,-0.1693444639,0.0136643122,0.1993491211,0.0117718464,0.662610981,0.1116336704,-0.1652293781,-0.1649930301,-0.0332329394,0.1215747641,0.0542410371,0.0110699414,0.0312318229,643.4748275862
1,406,-2.3122265423,1.9519920106,-1.6098507323,3.9979055875,-0.5221878647,-1.4265453192,-2.5373873062,1.3916572483,-2.7700892772,-2.7722721447,3.2020332071,-2.8999073885,-0.5952218813,-4.2892537824,0.3897241203,-1.1407471798,-2.8300556745,-0.0168224682,0.416955705,0.1269105591,0.5172323709,-0.0350493686,-0.4652110762,0.3201981985,0.0445191675,0.1778397983,0.2611450026,-0.1432758747,0
1,472,-3.043540624,-3.1573071209,1.08846278,2.2886436184,1.3598051297,-1.064822523,0.3255742662,-0.0677936532,-0.2709528362,-0.8385865646,-0.4145754483,-0.5031408596,0.6765015446,-1.6920289331,2.0006348391,0.6667796959,0.5997174138,1.7253210075,0.2833448301,2.1023387926,0.6616959248,0.435477209,1.3759657425,-0.2938031527,0.2797980318,-0.1453617148,-0.2527731225,0.0357642252,529
1,4462,-2.3033495676,1.7592474603,-0.3597447433,2.3302430505,-0.8216283284,-0.0757875706,0.5623197823,-0.3991465785,-0.2382533677,-1.5254116266,2.0329121576,-6.5601242951,0.0229373235,-1.4701015361,-0.6988260686,-2.2821938286,-4.781830856,-2.6156649448,-1.3344410667,-0.4300218672,-0.2941663176,-0.9323910573,0.1727262958,-0.087329538,-0.1561142647,-0.542627889,0.0395659889,-0.1530287965,239.93
1,6986,-4.3979744417,1.3583670284,-2.5928442183,2.6797869669,-1.1281309421,-1.7065363877,-3.496197293,-0.248777743,-0.2477678995,-4.801637406,4.8958442235,-10.9128193194,0.1843716858,-6.7710967247,-0.0073261826,-7.3580832213,-12.5984185406,-5.1315486284,0.3083339458,-0.1716078786,0.5735740684,0.176967718,-0.4362068836,-0.0535018649,0.252405262,-0.6574877548,-0.8271357146,0.84957338,59
1,7519,1.2342350461,3.0197404207,-4.3045968848,4.7327951304,3.6242008306,-1.3577456632,1.7134449879,-0.4963584871,-1.2828578204,-2.4474692551,2.101343865,-4.6096283906,1.4643776248,-6.0793371931,-0.3392373727,2.5818509538,6.7393843848,3.0424931783,-2.7218531222,0.0090608364,-0.3790683071,-0.7041810322,-0.6568047563,-1.6326529569,1.4889014484,0.5667972735,-0.0100162235,0.1467927349,1
1,7526,0.0084303649,4.137836835,-6.2406965719,6.6757321631,0.7683070246,-3.3530595479,-1.6317346727,0.1546124482,-2.7958924645,-6.1878906297,5.6643947086,-9.8544848229,-0.3061666583,-10.6911962118,-0.6384981927,-2.0419737911,-1.129055877,0.1164525212,-1.9346657389,0.4883782211,0.3645142098,-0.6080571338,-0.5395279418,0.128939983,1.4884812101,0.5079626778,0.7358216361,0.5135737407,1
1,7535,0.0267792264,4.1324638971,-6.5605999681,6.3485566731,1.329665669,-2.5134788476,-1.6891022003,0.3032528005,-3.1394090574,-6.0454677978,6.7546254481,-8.9481785789,0.7027249981,-10.7338541032,-1.3795198568,-1.6389601149,-1.7463501363,0.7767440979,-1.3273566355,0.587743219,0.3705086515,-0.5767524732,-0.6696053718,-0.7599075295,1.6050555502,0.5406753964,0.7370403817,0.4966991082,1
1,7543,0.3295943333,3.7128892952,-5.7759351083,6.0782655056,1.6673590131,-2.4201684135,-0.8128912495,0.133080118,-2.214311312,-5.1344544711,4.5607201055,-8.8737483616,-0.7974835996,-9.1771663701,-0.2570247751,-0.8716884905,1.3130136291,0.7739138726,-2.3705994506,0.269772776,0.1566171694,-0.6524504409,-0.5515722194,-0.7165216354,1.4157166151,0.5552647398,0.5305073889,0.4044740545,1
1,7551,0.3164590004,3.8090759467,-5.6151590112,6.0474451022,1.5540259569,-2.651353112,-0.7465792731,0.0555863113,-2.6786785422,-4.9594929116,6.4390533516,-7.5201173929,0.3863516674,-9.2523072475,-1.365188415,-0.5023621906,0.7844265982,1.4943046074,-1.8080121587,0.3883074282,0.208828369,-0.5117466192,-0.5838132208,-0.2198450291,1.4747525844,0.4911919257,0.5188682846,0.4025280677,1
1,7610,0.7256457398,2.3008944378,-5.329976183,4.0076828047,-1.7304105903,-1.7321925682,-3.9685926181,1.0637281534,-0.4860965523,-4.6249849541,5.5887239147,-7.1482426364,1.680450741,-6.2102577466,0.4952821178,-3.5995402092,-4.8303242421,-0.6490901202,2.2501232488,0.5046462261,0.5896691273,0.1095413192,0.6010452765,-0.3647002782,-1.8430776922,0.3519092984,0.5945499781,0.099372236,1
1,7672,0.7027099001,2.426432806,-5.2345132958,4.4166612429,-2.1708062159,-2.6675535612,-3.8780884548,0.9113371222,-0.1661990392,-5.0092485021,4.6757294187,-8.1671880517,0.6385592822,-6.7633343906,1.2968602561,-3.8117584098,-3.7541280662,-1.0491774023,1.5541972635,0.4227431292,0.5511796891,-0.0098023573,0.7216982301,0.4732457514,-1.9593037712,0.3194755401,0.6004849165,0.1293052251,1
1,7740,1.0238738685,2.0014852663,-4.7697518322,3.8191945854,-1.2717542274,-1.7346624268,-3.0592450316,0.889804792,0.4153821132,-3.9558123435,3.5720548156,-7.1864515905,0.1472423408,-5.2493045489,1.6783336736,-2.6414731092,-1.3120585601,-0.391716051,1.1182635518,0.204137684,0.3432826487,-0.0541956644,0.7096539525,-0.3722158669,-2.0320683661,0.3667776021,0.3951706693,0.0202055389,1
1,7891,-1.5855053669,3.2615845482,-4.1374219831,2.357096252,-1.4050433137,-1.8794371931,-3.5136868709,1.5156067457,-1.2071663612,-6.2345613323,5.4507460669,-7.3337140674,1.3611933241,-6.6080682522,-0.4810694249,-2.6024778705,-4.8351120524,-0.5530260891,0.3519489434,0.3159572589,0.5015431495,-0.5468688116,-0.0765836359,-0.4255503668,0.1236441864,0.3219845393,0.2640281605,0.1328167198,1
1,8090,-1.7832288372,3.4027937131,-3.8227422655,2.6253681528,-1.9764154114,-2.7316890123,-3.4305591495,1.413203514,-0.7769414946,-6.1998817627,4.3667134863,-8.2432624337,0.3457611652,-6.5905502971,0.2655760959,-3.0284523885,-4.2144862749,-1.2136078477,-0.2654215954,0.364089115,0.4540319317,-0.5775258242,0.0459665375,0.4617000176,0.0441461612,0.3057044339,0.5309809863,0.2437455981,1
1,8169,0.8573210038,4.093911827,-7.4238935895,7.3802445179,0.9733660229,-2.7307615166,-1.4964970563,0.5430151727,-2.3511901593,-3.9442384979,6.3550777366,-7.3097479838,0.7484505506,-9.0579925294,-0.6489449091,-1.0731165269,1.5245009153,1.8313635328,-0.0897244112,0.4833026505,0.3750262851,0.1453998533,0.240603265,-0.2346492227,-1.0048809472,0.4358319162,0.6183238052,0.1484689444,1
1,8408,-1.8132804848,4.9178507106,-5.926129694,5.7015004314,1.2043925721,-3.0351375482,-1.7134020635,0.5612573909,-3.7963542517,-7.4548406508,7.3880551229,-10.4752286504,-0.3793145268,-11.7367291213,-2.0869889522,-2.4423539829,-3.5355235117,0.1303603066,-2.0714504884,0.5766560333,0.6156418351,-0.4064272753,-0.7370180764,-0.2796417722,1.1067663744,0.3238854777,0.8947666715,0.5695186003,1
1,8415,-0.2514709601,4.3135233258,-6.8914377165,6.7967966806,0.6162965053,-2.9663265419,-2.4366525269,0.4893278988,-3.3716385716,-6.8108130994,7.6200890584,-10.2852825163,-0.3424443341,-11.5434979158,-1.3349879033,-2.6892842045,-3.204383403,0.0865218957,-1.3144950967,0.6327099638,0.5368920744,-0.5461260237,-0.6052395476,-0.2637434596,1.5399158308,0.5235736967,0.8910246884,0.5727406665,1
1,8451,0.3145965897,2.6606702766,-5.9200373803,4.5224996051,-2.3150272862,-2.2783516539,-4.6840539363,1.2022702652,-0.6946955112,-5.5262780599,6.6624368307,-8.5254649253,0.7427454469,-7.6786680103,0.5930704591,-4.4781365953,-5.8442664794,-1.1027307946,2.1773856865,0.5627056433,0.7433140234,0.0640383556,0.6778416753,0.0830078227,-1.9110344638,0.3221883984,0.6208665388,0.1850303547,1
1,8528,0.4473955533,2.4819538664,-5.6608139314,4.4559228121,-2.443779754,-2.1850402625,-4.7161429447,1.2498032517,-0.7183260666,-5.3903302557,6.4541875249,-8.4853465738,0.6352814088,-7.0199015592,0.5398140713,-4.6498642988,-6.2883575088,-1.3393123224,2.2629847876,0.5496129709,0.7560525503,0.1401677687,0.6654111007,0.1314637917,-1.9082174115,0.3348075987,0.7485342848,0.1754137944,1
1,8614,-2.1699289756,3.6396539992,-4.5084977862,2.7306681488,-2.1226928705,-2.3410168277,-4.2352530829,1.7035376576,-1.3052791334,-6.7167200227,6.3536123192,-8.6016482628,0.4499300382,-7.5061693741,-0.4380817818,-3.6945159983,-6.304753386,-1.2675871279,0.3579870305,0.500779054,0.6451032756,-0.5035294489,-0.0005228218,0.0716957788,0.0920074334,0.3084979316,0.5525909147,0.2989544787,1
1,8757,-1.8637555534,3.4426439768,-4.4682597315,2.8053362594,-2.1184124775,-2.3322848873,-4.2612371974,1.701681844,-1.4393958754,-6.9999066339,6.3162096772,-8.6708180048,0.3160239919,-7.4177120648,-0.4365374714,-3.65280196,-6.2931453191,-1.2432482913,0.3648104822,0.3609240037,0.6679265724,-0.5162423621,-0.0122178117,0.0706137031,0.058504467,0.3048828396,0.4180124672,0.2088582781,1
1,8808,-4.6172172042,1.6956936535,-3.1143722008,4.328198553,-1.8732569909,-0.9899081355,-4.5772646266,0.4722161585,0.4720169534,-5.5760226364,4.8023227613,-10.8331644693,0.1043038757,-9.4054230616,-0.8074778687,-7.5523422035,-9.8025617904,-4.1206288347,1.7405072904,-0.0390459343,0.4818296972,0.1460230564,0.1170385275,-0.2175645988,-0.1387760437,-0.4244528811,-1.002041426,0.890780288,1.1
1,8878,-2.6618021746,5.8563932148,-7.6536162132,6.3797418805,-0.0607121191,-3.1315497315,-3.1035697455,1.7784915695,-3.8311537162,-7.1916042462,7.1029885879,-9.928699943,-0.0674983775,-10.9241868651,-1.6979139771,-2.3794209853,-2.775113897,0.2737989713,-1.3821875635,0.3990968603,0.7347749504,-0.4359011819,-0.3847659042,-0.2860156638,1.0079338237,0.4131955325,0.2802841569,0.3039365506,1
1,8886,-2.5358521174,5.7936441469,-7.6184628357,6.3958297465,-0.0652101047,-3.1363719641,-3.1045573626,1.8232326376,-3.8786575802,-7.29780335,7.0716691368,-10.0010463683,-0.2079345409,-10.8606980454,-1.6908250412,-2.3608567241,-2.7600970153,0.2981034156,-1.3855578017,0.4087041845,0.7167199071,-0.4480599385,-0.4024068787,-0.2888352226,1.0117522396,0.4259646214,0.4131395558,0.308204657,1
1,9064,-3.4991075374,0.2585551608,-4.4895580727,4.8538943514,-6.9745215448,3.6283820907,5.4312709207,-1.9467337108,-0.7756800929,-1.9877731876,4.6903956655,-6.9980424321,1.4540119864,-3.7380233337,0.3177420626,-2.0135426808,-5.1361351027,-1.1838221165,1.6633940135,-3.0426257572,-1.0523682562,0.2048168736,-2.1190074401,0.1702786083,-0.3938441181,0.2963671945,1.985913218,-0.9004516384,1809.68
1,11080,-2.125489826,5.9735556917,-11.0347272274,9.0071468717,-1.689450534,-2.8544152854,-7.8104407453,2.030869946,-5.9028281221,-12.8409338181,12.0189131816,-17.7691434634,-0.4310356582,-19.2143254903,-0.9624645747,-10.2666091837,-15.5033921001,-5.4949276425,-0.4104809774,1.4937746455,1.6465182927,-0.2784845108,-0.664841294,-1.1645553694,1.7017964135,0.6908056147,2.1197487334,1.1089334033,1
1,11092,0.378274504,3.9147967887,-5.7268720154,6.0941409588,1.6988752641,-2.8073139469,-0.5911182128,-0.1234955931,-2.5307128139,-5.1530946099,4.6540884225,-7.8395389976,1.3718185803,-9.6346897126,-0.7395968558,-0.6632039457,0.8919345405,0.9786756391,-2.0054766027,0.4404394409,0.1498956831,-0.6019672455,-0.6137243355,-0.4031136878,1.568445256,0.521883934,0.5279377499,0.4119104058,1
1,11131,-1.4266233126,4.1419862324,-9.8041034424,6.6662730032,-4.7495267933,-2.073129006,-10.0899311631,2.7913452989,-3.2495156171,-11.4204509744,10.8530116482,-15.9692075208,0.5466900846,-14.6907291336,0.9123373999,-12.227189278,-18.5873662059,-6.9207618606,3.1669989069,1.4106776526,1.8656787685,0.4078092816,0.6058093543,-0.7693481181,-1.7463368288,0.5020395167,1.9772583298,0.7116065312,1
1,11629,-3.8911919512,7.0989162522,-11.4264670968,8.6075567865,-2.0657062103,-2.985288022,-8.1385894169,2.9739280785,-6.2727904684,-13.1934150665,11.6197234754,-17.6316063139,-0.3551943895,-18.8220867424,-1.2831290856,-10.0310966569,-15.2270075099,-5.3220089806,-0.5017506535,1.3826189997,1.7570852274,-0.1897091532,-0.5086292442,-1.1893081688,1.1885364993,0.6052418859,1.8815287524,0.8752604072,1
1,11635,0.9191365073,4.199632669,-7.5356065937,7.4269403746,1.11821533,-2.8867223515,-1.3410359961,0.3639332684,-2.203224431,-4.1378401962,4.5701128076,-7.6291695886,1.7339174635,-9.4403749946,-0.0233533499,-1.233958282,1.6320088576,1.3157345645,-0.2871888553,0.5354346632,0.3160935992,0.055179227,0.2106921503,-0.4179178814,-0.9111882756,0.4665239246,0.6273932705,0.1578512825,1
1,12093,-4.6967952244,2.6938674788,-4.4751327126,5.4676845488,-1.5567580755,-1.549420289,-4.1042148728,0.5539340754,-1.4984681311,-4.5949517629,5.2755058508,-11.3490285501,0.3745492351,-8.1386948843,0.5485708942,-6.6535943474,-10.2467554066,-4.1910662666,0.9914861223,-0.1589705487,0.5738980811,-0.0801627754,0.3184078171,-0.2458622027,0.3382384316,0.0322706214,-1.5084579336,0.6080746826,0
1,12095,-4.7277126558,3.0444691023,-5.598354267,5.9281908024,-2.1907697294,-1.5293229656,-4.4874219599,0.9163918141,-1.3070104232,-4.1388912136,5.149408783,-11.1240186071,0.5430677655,-7.8409422049,0.7436339448,-6.7770692397,-9.9317651538,-4.093021122,1.5049248591,-0.2077594451,0.6509882363,0.254983289,0.6288434688,-0.2381284543,-0.671332332,-0.0335900628,-1.3317773222,0.70569759,30.39
1,12393,-4.0640047384,3.1009348909,-1.1884980037,3.2646327405,-1.903562358,0.3203505873,-0.9549400391,-3.2775349198,2.8208286617,1.0151128798,3.1871868974,-7.0043272836,0.8727106055,-6.220605353,-0.9044446296,-3.0750918847,-5.0447356918,-1.7180826852,-0.6624620684,-0.5318976933,1.688665431,-0.078844698,0.1937309266,0.4794959539,-0.5066030574,-0.4098627442,-3.0362713294,-0.6306051988,179.66
1,12597,-2.5896171982,7.016714385,-13.7054072869,10.3432280604,-2.9544610348,-3.0551157853,-9.3012886151,3.3495733607,-5.6542120264,-11.8538669726,11.6692047358,-17.2286622386,0.0555715665,-18.4937733551,-0.3041721135,-10.6294973901,-14.4412111343,-5.105486466,1.2702262705,1.4888551924,1.8877377255,0.3339981845,0.2876590406,-1.1864064091,-0.6902726701,0.6317037722,1.9342207601,0.7896871722,1
1,13126,-2.8800423516,5.2254423097,-11.0633302799,6.6899506577,-5.7599239887,-2.2440307908,-11.1999752167,4.0147218086,-3.4293042635,-11.5619497721,10.4468468145,-15.4790524832,0.7344416081,-13.8837785491,0.8214395454,-11.9114830172,-18.1030037038,-6.8378345388,3.1269293521,1.1914439664,2.002882877,0.3511020647,0.7952551405,-0.7783793814,-1.6468151125,0.4875388233,1.4277130955,0.5831724862,1
1,13323,-5.4543617794,8.2874205553,-12.7528112729,8.594341893,-3.1060022811,-3.1799487569,-9.252793938,4.2450622099,-6.3298008462,-13.1366983691,11.2284702796,-17.1313009454,-0.1694010568,-18.0499976899,-1.366235661,-9.7235653092,-14.7449024647,-5.2473011063,-0.5746751438,1.3058619148,1.8461647929,-0.2671717942,-0.3108039698,-1.201685458,1.352176095,0.6084245964,1.5747147838,0.8087252051,1
1,14073,-4.1530144987,8.2047965046,-15.0317142097,10.3300998254,-3.9944260974,-3.2500131845,-10.4156978119,4.6208039104,-5.711247971,-11.7971810676,11.2779207278,-16.7283393321,0.2413676826,-17.7216383537,-0.3872999234,-10.3220166784,-13.9590853731,-5.0307100383,1.197266335,1.4126248802,1.9769883961,0.2565104872,0.4859081065,-1.1988213144,-0.5265673947,0.6348735025,1.6272090762,0.7232350685,1
1,14152,-4.7105287823,8.6362143897,-15.4962220037,10.3133493733,-4.3513409829,-3.3226887354,-10.7883728387,5.0603811202,-5.6893111878,-11.7121866243,11.1524905986,-16.5581971409,0.3026445224,-17.4759212829,-0.4123932673,-10.2222031696,-13.7991476447,-5.0085851786,1.1620261478,1.4342397794,1.9905453514,0.2237850026,0.5544084286,-1.2040415962,-0.4506845947,0.6418360594,1.6059576248,0.7216436145,1
1,15817,-4.6418928509,2.9020864331,-1.5729387093,2.5072985182,-0.8717825643,-1.0409025723,-1.5939007397,-3.2549050858,1.9089626859,1.0774175211,3.3385021604,-6.5426103453,1.0995363818,-3.2664755446,1.0147279044,-4.8423830783,-5.2698762997,-2.3446685742,1.9592240541,-0.4656792203,1.9635966663,-0.217413916,-0.5493399558,0.645545202,-0.3545578188,-0.611763845,-3.9080804755,-0.6712482651,11.39
1,17187,1.0883749383,0.8984740237,0.3946843291,3.1702575745,0.1757387969,-0.2219808852,-0.0229887285,-0.0108735367,0.8600436172,-0.5924729353,1.0727283997,-2.5475568142,1.2359500568,-0.3303058038,-1.0223543746,0.3356421725,2.2989982207,-0.1620962095,-1.5327072125,-0.2173581922,-0.4235539042,-0.8008522848,0.0776144554,0.1676084526,0.3501818174,-0.1189409295,0.0129477659,0.0542542721,3.79
1,17220,1.1897843567,0.942289402,0.082334145,3.0240497058,0.4124060094,-0.2144145585,0.0535578385,-0.1103533511,0.8837977574,-0.5542239005,0.1549210089,-2.7767565749,1.6412066261,-0.4560769568,-1.2404143924,0.8573227359,1.7070244664,0.5263491965,-0.8651046098,-0.143434645,-0.5026355585,-1.0473975276,-0.0567520239,-0.3406884048,0.5412352013,-0.0983002869,-0.0030411199,0.0498190204,3.79
1,17230,-0.4693267051,1.1114527825,2.041002725,1.7315951628,0.1351468418,-0.0936251755,0.26615517,0.0829882364,0.5802554035,-0.1645626749,0.50037637,-3.0217601822,0.9242132603,1.5007937752,-0.4002826442,0.7060477126,0.1151142647,-0.0467958789,-2.548521592,-0.3587086656,0.1593873894,0.5926695688,-0.0535961838,0.3207475021,-0.3691207543,-0.1366046849,-0.1008451868,0.0393471477,3.93
1,17520,-5.2680532209,9.0676134273,-15.9607281345,10.2966027898,-4.7082410912,-3.3953748518,-11.1610570029,5.4999626344,-5.6673755459,-11.6271935557,11.0270590938,-16.3880541668,0.3639214865,-17.2302021607,-0.4374875592,-10.1223919214,-13.6392089915,-4.9864572584,1.1267843782,1.4558781953,2.0041099452,0.1910583994,0.6229276699,-1.2092635574,-0.3747988626,0.6487980368,1.5846973468,0.7200558702,1
1,17838,-5.1878781084,6.9677086636,-13.5109311391,8.6178951412,-11.2144223939,0.6722478388,-9.4625328109,5.3287042077,-4.8970055282,-11.7868116556,9.3690790577,-15.0941631494,1.256377007,-11.8521613038,0.2744298142,-10.6882417917,-18.3888105354,-6.898840133,2.3828079355,-0.6237372916,2.0860830011,0.7601902409,0.7168057859,-0.6467434296,-1.6170429257,0.1723468895,0.626646781,-0.1697260311,766.36
1,18088,-12.2240206244,3.8541503297,-12.4667657248,9.6483107271,-2.7269613215,-4.4456103819,-21.9228110341,0.3207922737,-4.4331616578,-11.201400086,9.3287992566,-13.1049334662,0.8884807877,-10.1402003372,0.7134653926,-10.0986706555,-17.5066115481,-8.0612079897,1.6068700326,-2.1471814395,-1.1598299509,-1.5041188819,-19.2543276174,0.544866726,-4.7816055221,-0.0077722811,3.0523576868,-0.7750356512,1218.89
1,18399,-14.4744374925,6.5031845165,-17.7126323689,11.2703523335,-4.1501420641,-3.3720982089,-16.5358068114,-1.4439469926,-6.8152728996,-13.6705451264,10.5452629546,-15.0226996344,0.1716330851,-15.0663743633,-0.2595759396,-8.6687392723,-12.8041408991,-5.1166204953,0.579200358,1.1012498702,-2.4759622295,0.342390706,-3.5645080382,-0.81814019,0.1534076827,0.7550794608,2.7065661616,-0.9929160471,1
1,18675,-12.3396031574,4.4882673017,-16.5870729374,10.1072738734,-10.4201989827,0.1306698119,-15.6003233045,-1.1576959809,-5.3046309683,-12.9389293108,8.8056819672,-13.5561301301,1.1654637603,-9.8098815021,0.3699872792,-9.5052104452,-17.5420303091,-6.7926377872,2.0693774493,-0.0855014634,-2.0896096332,1.7453145001,1.3768158094,-0.5542714184,-1.610740852,0.1537254445,1.2124772081,-1.869290476,188.78
1,18690,-15.3988450085,7.4723238965,-19.0269123427,11.1655258405,-6.8938562801,-2.1209365749,-14.913329985,-0.7212140943,-7.1750966153,-14.1667946596,10.2777688628,-14.9854337329,0.3451792341,-14.6663889727,-0.346352542,-8.3332424956,-12.6025964554,-4.8766834208,0.6046259107,1.1115022146,-2.4448836823,0.727495341,-0.3450781513,-0.9817485515,0.9952713463,0.816761718,2.2629423738,-1.1780631632,1
1,19762,-14.1791651074,7.4213699624,-21.4058357441,11.9275118692,-7.9742806874,-2.2027102767,-15.4716122802,-0.3565949096,-6.3801248984,-13.3482776537,10.1875873242,-14.5639797552,0.5937593576,-14.4915983463,-0.281392504,-8.2641288444,-12.4398049728,-4.837079026,0.7531498479,1.0027643417,-2.3668360624,1.130955198,0.9911532382,-1.0331321071,-0.3271793449,0.6346929035,2.1719049446,-1.3952876839,1
1,20011,-14.7246270119,7.8751567927,-21.8723173645,11.9061699079,-8.3487336916,-2.2628464197,-15.833442782,0.0778736742,-6.3568334909,-13.2616517083,10.0637897463,-14.3947668017,0.6548887235,-14.2483158271,-0.3053607614,-8.1616324451,-12.2809648582,-4.8185863934,0.7197876821,0.9964687557,-2.3623449275,1.0995572958,1.037199423,-1.0363593418,-0.2547765142,0.642343201,2.1611292237,-1.4012820196,1
